,0,1,2,3,4,5,6,7,8,title,releaseYear,releaseMonth,sequel,releaseQuarter,actor_movieCount,actor_ratingSum,actor_normalizedMovieRank,actor_normalizedGoogleRank,actor_normalizedRating,director_movieCount,director_ratingSum,director_normalizedMovieRank,director_normalizedGoogleRank,director_normalizedRating,hitFlop
0,0.5292521197841035,0.14307218523796808,0.7695225871876324,0.3299634576489485,0.018672333572179182,0.27114658343023035,-0.054093185291333765,0.13303552353644135,-0.22172059450309298,Albela,0,4.0,0.0,2.0,64,2340,10.034240007400513,13.800779938697815,15.30456030368804,0,0,0.0,0.0,0.0,2
1,-0.2431847325786138,-0.44733691600560727,0.05262272941898738,-0.11694025171762752,0.39655894912484724,0.03281543597474025,-0.5872524134112483,-0.6691235612045184,0.05831001337623859,Lagaan: Once Upon a Time in India,0,5.0,0.0,2.0,20,1560,12.731229782104492,8.865670204162598,13.16883993148804,5,250,3.1315801143646236,4.415860176086426,3.7480800151825,6
2,0.1923656453185676,1.0007770844357489,-0.41182843136297126,0.1310734448572679,0.27255608951925037,-0.471359049399294,-0.0895591070383915,0.046445597567984866,0.04662958400454731,Meri Biwi Ka Jawab Nahin,3,7.0,0.0,3.0,92,4060,8.42127001285553,8.381709933280945,10.86671972274781,4,90,1.1776299476623535,1.2098100185394287,1.2133100032806399,1
3,0.2643639333129174,-0.6816221088088933,0.36215441163806494,0.4400209236464,-0.007763645350871028,0.06605856023869464,0.06838872729009797,0.13237541622651391,-0.14237604238610652,Hum Tumhare Hain Sanam,1,5.0,0.0,2.0,66,4650,16.32804012298584,22.234859943389893,23.26833009719849,0,0,0.0,0.0,0.0,4
4,-0.07252254115261833,0.17608279038888788,-0.819196606912539,0.24113091085471938,0.24612011059620023,-0.6764470725908298,0.032922805543040265,0.0457854902580574,0.12597413612153371,One 2 Ka 4,0,3.0,0.0,1.0,61,3200,11.994239687919617,12.029250144958496,14.98189973831176,3,140,2.894740104675293,1.0019400119781494,2.84984993934631,1
5,0.5807855439261927,0.07173563307048084,0.8265043732902028,0.39193010144310764,0.1314706901672644,0.35050361680645425,-0.48031628900010803,-0.6410553337266933,0.1923422674022137,Devdas,1,7.0,0.0,3.0,71,3830,16.677499890327454,20.1073100566864,22.68502020835876,5,300,3.84210991859436,6.872879981994629,4.92204999923706,6
6,-0.13064715406110156,-0.28022066679649316,0.2369175795805925,1.0011626025849107,0.2287540124476433,-0.41771492883240285,0.1381543008678791,0.14719821766317984,0.050424077685432216,Aap Mujhe Achche Lagne Lage,1,4.0,0.0,2.0,49,2240,11.728260159492494,0.0,14.535529851913441,16,640,2.4210500717163086,3.6415200233459473,2.90282011032104,2
7,0.3158973574550067,-0.7529586609763805,0.4191361977406352,0.5019875674405591,0.10503471124421417,0.14541559361491854,-0.3578343764186763,-0.6417154410366207,0.27168681951920015,Kabhi Khushi Kabhie Gham...,0,12.0,0.0,4.0,83,4930,21.922369956970215,22.793910264968872,27.20539021492004,5,430,5.689469814300537,8.808719635009766,7.10459995269775,8
8,0.37402197036348983,-0.2966552037909994,-0.6369779887524962,-0.25804412428963225,0.12240080939277113,-0.11331655014350824,-0.4630658717435151,-0.7431281684417432,0.34723687795530167,Na Tum Jaano Na Hum,1,5.0,0.0,2.0,58,3000,15.782230138778687,0.0,19.69541954994201,0,0,0.0,0.0,0.0,1
9,0.3158973574550067,-0.7529586609763805,0.4191361977406352,0.5019875674405591,0.10503471124421417,0.14541559361491854,-0.3578343764186763,-0.6417154410366207,0.27168681951920015,Yaadein...,0,6.0,0.0,2.0,89,4790,18.226160168647766,19.63004958629608,23.295639276504513,4,90,1.1776299476623535,1.7071800231933594,1.31046998500824,2
10,-0.3463986099710401,-0.3742122629512359,0.045716157401162166,-0.38749345879521685,0.8344467103341175,0.254106907363033,0.49888351809559317,0.013118169663649175,-0.026003987084863928,Zubeidaa,0,1.0,0.0,1.0,41,1210,7.565209984779358,11.493169903755188,12.582220196723942,0,0,0.0,0.0,0.0,1
11,0.3158973574550067,-0.7529586609763805,0.4191361977406352,0.5019875674405591,0.10503471124421417,0.14541559361491854,-0.3578343764186763,-0.6417154410366207,0.27168681951920015,Chori Chori Chupke Chupke,0,3.0,0.0,1.0,90,5360,19.51382064819336,16.57044005393982,22.28575015068054,20,1160,7.4000000953674325,2.0457900762557983,7.28095006942749,5
12,0.3158973574550067,-0.7529586609763805,0.4191361977406352,0.5019875674405591,0.10503471124421417,0.14541559361491854,-0.3578343764186763,-0.6417154410366207,0.27168681951920015,Main Prem Ki Diwani Hoon,2,6.0,0.0,2.0,94,5300,16.865910053253174,23.16434955596924,24.534689426422123,0,0,0.0,0.0,0.0,2
13,-1.0107064754708839,0.13528994915523262,-0.4176351301105891,0.6088069985141524,-0.1290978827907779,0.12942452694118883,0.05950554480084974,-0.01333364425304887,-0.02725300257322447,Officer,0,3.0,0.0,1.0,72,2300,8.891719937324524,0.0,10.19401013851165,0,0,0.0,0.0,0.0,2
14,-0.6156953880968652,-0.26611149285716756,-0.2923982980531167,0.04766531957564167,-0.36561554058929213,0.6131980160122863,-0.010260028776931366,-0.028156445689714805,-0.2200531226447632,Chandni Bar,0,9.0,0.0,3.0,41,1550,8.308509826660156,7.359850049018861,10.22005987167358,10,490,3.060529947280884,2.368340015411377,3.27870988845825,5
15,-0.23443701885099558,-0.48574179527860367,-0.03589741045971456,-0.23993854355642574,0.21021466304891626,0.059263715584658,-0.24749434246746635,0.005609596485736584,-0.44334930150239904,Kuch Khatti Kuch Meethi,0,1.0,0.0,1.0,86,3360,14.179790139198303,12.590360283851624,16.97737050056457,3,80,1.4736800193786619,1.0608999729156494,1.4733799695968601,2
16,0.5807855439261927,0.07173563307048084,0.8265043732902028,0.39193010144310764,0.1314706901672644,0.35050361680645425,-0.48031628900010803,-0.6410553337266933,0.1923422674022137,Censor,0,2.0,0.0,1.0,18,680,7.347820043563843,0.0,8.2219603061676,4,80,1.0,8.883170127868652,2.53876996040344,1
17,-0.38488856569383995,0.7637248731760816,0.26027030707874926,0.2551122704584242,0.4189912571084894,-0.26745616228884284,-0.24074533945497822,0.08611994161963839,-0.17688205724857603,Farz,0,1.0,0.0,1.0,98,3580,11.177990078926086,12.09453010559082,14.98395991325377,5,240,2.9894700050354004,1.5523099899291992,3.04990005493164,4
18,0.6592388027746873,0.504668157860438,-0.24364618724929726,-0.4120681913608744,0.2030138309778127,0.13980588504196625,-0.6450131263410855,-0.8074954975191241,0.11488064953904462,Mujhe Meri Biwi Se Bachaao,0,6.0,0.0,2.0,55,2630,12.961089849472046,0.0,13.6590701341629,6,170,1.59211003780365,1.2016199827194214,1.61653995513916,1
19,0.3158973574550067,-0.7529586609763805,0.4191361977406352,0.5019875674405591,0.10503471124421417,0.14541559361491854,-0.3578343764186763,-0.6417154410366207,0.27168681951920015,Mujhse Dosti Karoge!,1,8.0,0.0,3.0,87,5180,20.23593044281006,20.205339670181274,24.768949270248413,5,310,3.9842100143432617,1.824820041656494,4.074729919433589,2
20,-0.23443701885099558,-0.48574179527860367,-0.03589741045971456,-0.23993854355642574,0.21021466304891626,0.059263715584658,-0.24749434246746635,0.005609596485736584,-0.44334930150239904,Daman: A Victim of Marital Violence,0,5.0,0.0,2.0,38,860,5.050999999046326,0.0,7.71587002277375,3,60,1.0,1.0235300064086914,1.00341999530792,1
21,-0.07252254115261833,0.17608279038888788,-0.819196606912539,0.24113091085471938,0.24612011059620023,-0.6764470725908298,0.032922805543040265,0.0457854902580574,0.12597413612153371,Aashiq,0,1.0,0.0,1.0,48,1380,7.25505006313324,6.166969895362854,9.3698799610138,7,420,3.84210991859436,2.770400047302246,4.12063980102539,3
22,0.3158973574550067,-0.7529586609763805,0.4191361977406352,0.5019875674405591,0.10503471124421417,0.14541559361491854,-0.3578343764186763,-0.6417154410366207,0.27168681951920015,Dil Ne Phir Yaad Kiya,0,5.0,0.0,2.25,32,1010,5.534580111503601,0.0,7.81341016292572,0,0,0.0,0.0,0.0,1
23,0.5292521197841035,0.14307218523796808,0.7695225871876324,0.3299634576489485,0.018672333572179182,0.27114658343023035,-0.054093185291333765,0.13303552353644135,-0.22172059450309298,Pyaar Diwana Hota Hai,1,4.0,0.0,2.0,81,3350,11.688850164413452,11.919350028038025,15.175289869308472,0,0,0.0,0.0,0.0,1
24,0.2643639333129174,-0.6816221088088933,0.36215441163806494,0.4400209236464,-0.007763645350871028,0.06605856023869464,0.06838872729009797,0.13237541622651391,-0.14237604238610652,Grahan,0,2.0,0.0,1.0,44,1320,5.960869908332825,0.0,6.96878993511199,3,140,2.894740104675293,1.0019400119781494,2.84984993934631,1
25,-0.2547656647910071,-0.4623708628831798,-0.021861036413345972,-0.19597194248263508,0.1560376203869249,0.011229303590719131,-0.18802900045132756,0.07063703287304499,-0.29033762520312834,Rahul,0,3.0,0.0,1.0,33,950,1.8596800565719604,1.2571300268173218,2.20642995834351,7,370,3.334589958190918,2.681050062179565,3.6074800491332994,1
26,-0.5871155717037473,0.5624746440355803,0.5217047845238578,-0.505986400347766,-0.9454045681839537,0.4678073884054318,-0.05291566081769795,0.22046376714463783,0.6063012790783431,Ajnabee,0,9.0,0.0,3.0,149,7430,14.746079921722412,19.906099319458008,21.469569444656372,20,1160,7.4000000953674325,2.0457900762557983,7.28095006942749,4
27,0.5873767326925865,0.5993756424233491,-0.2865915993054989,-0.4300682340812429,0.03603843172073614,0.012414439671803454,-0.1593246806161726,0.03162279613131892,-0.1461705360669914,Jodi No.1,0,4.0,0.0,2.0,60,2420,5.958539962768555,9.706679821014404,9.78820991516113,11,670,3.9066998958587646,5.622029781341553,4.740789890289309,6
28,-0.09656578999294066,-0.48536273878288105,0.0916171499982941,0.6836581857046767,-0.5294168063270881,0.6680272726602617,0.24615769896449413,0.03358193766375413,-0.07209153982774136,Chhupa Rustam: A Musical Thriller,0,4.0,0.0,2.0,38,1450,10.623999834060669,4.835800051689148,10.53128004074097,0,0,0.0,0.0,0.0,3
29,0.4840158261919122,0.6029518441971176,-0.18644117113600872,-0.8472413606481034,1.1374106673294473,0.6137114492008368,1.160500974979962,-0.1520754566586151,0.513327186821417,The Guru,1,2.0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1
30,-0.15889029209488395,0.4020151233499567,0.7466292496174842,-0.6579868842471545,-0.34816311114433873,-0.23549154885410223,0.04528516185508234,-0.14401699718285538,-0.15494166599780143,Pyaar Tune Kya Kiya...,0,4.0,0.0,2.0,25,1000,6.042520046234131,3.0998599529266357,6.07065010070801,3,100,1.9473700523376465,1.5493299961090088,2.03146004676819,3
31,0.5292521197841035,0.14307218523796808,0.7695225871876324,0.3299634576489485,0.018672333572179182,0.27114658343023035,-0.054093185291333765,0.13303552353644135,-0.22172059450309298,Bas Itna Sa Khwaab Hai...,0,7.0,0.0,3.0,101,4440,12.662269949913025,10.51052987575531,14.92712998390198,0,0,0.0,0.0,0.0,1
32,-0.13064715406110156,-0.28022066679649316,0.2369175795805925,1.0011626025849107,0.2287540124476433,-0.41771492883240285,0.1381543008678791,0.14719821766317984,0.050424077685432216,Gadar: Ek Prem Katha,0,6.0,0.0,2.0,63,2750,15.06617021560669,0.0,13.488479852676392,6,390,4.197370052337647,9.255450248718262,5.73446989059448,9
33,0.5292521197841035,0.14307218523796808,0.7695225871876324,0.3299634576489485,0.018672333572179182,0.27114658343023035,-0.054093185291333765,0.13303552353644135,-0.22172059450309298,Mujhe Kucch Kehna Hai,0,5.0,0.0,2.0,67,4000,14.948359966278076,11.322389483451845,16.262679576873783,9,380,2.5789499282836914,1.7153700590133667,2.6807799339294403,7
34,0.5292521197841035,0.14307218523796808,0.7695225871876324,0.3299634576489485,0.018672333572179182,0.27114658343023035,-0.054093185291333765,0.13303552353644135,-0.22172059450309298,Paagalpan,0,6.0,0.0,2.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1
